,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
0,10000,(ICO) Institut de Cancérologie de l'Ouest - Centre Paul Papin,rue André Boquel,,,,,,,,,,47.48363320000001,-0.5565815
1,10001,A.U.R.A. Auvergne Dialyse,,,,,,,,,,,45.779432799999995,3.0497259
2,10002,Abri Montagnard,,,,,,,,,,,42.991559,-0.5997899999999999
3,10003,Abri Montagnard,,,,,,,,,,,43.000440000000005,-0.6248630000000001
4,10004,Allée des Dryades,,,,,,,,,,,44.9107463,4.889499900000001
5,10005,American Memorial Hospital,,,,,,,,,,,49.231078499999995,4.0175041
6,10006,Ancien Hopital de Monbran (fermé),,,,,,,,,,,44.233190500000006,0.6009845
7,10007,Ancien Hôpital,,,,,,,,,,,14.834637400000002,-61.05757320000001
8,10008,Ancien hôpital,Rue Maître Georges Lefêvre,,,,,,,,,,46.7828865,-56.17277070000001
9,10009,Ancien hôtel-Dieu,,,,,,,,,,,43.919715100000005,5.0490015999999995
10,10010,Ancienne Clinique Fardeau,,,,,,,,,no,,47.25308,-0.083139
11,10011,Anciens Hôpitaux Maringer Villemin Fournier,,,,,,,,,,,48.677516600000004,6.188811599999999
12,10012,Antenne medico-psychologique,,,,,,,,,,,-20.558874300000003,164.2804961
13,10013,Arnault Tzanck Mougins,,,,,,+33 4 97 16 68 00,,,,,43.6078282,7.0115289
14,10014,Association Audoise Sociale et Médicale,,,,,,,,,no,,43.0558555,2.2202385
15,10015,Aura,,,,,,,,,no,,48.8294695,2.3104442
16,10016,Automne en Aspe,,,,,,,,,,,42.995011,-0.614661
17,10017,Avenue du Docteur Santy,,,,,,,,,,,44.9149623,4.9080471
18,10018,Bercail Saint-Denis,,,,,,,,,,,49.700301,0.7106935000000001
19,10019,Biologie du cancer,,,,,,,,,,,48.8442219,2.3431408
20,10020,Boulevard Franklin Roosevelt,,,,,,,,,,,44.91230720000001,4.9087127
21,10021,Boulevard du Maréchal Juin,,,,,,,,,,,44.911816200000004,4.9063751
22,10022,Boulevard du Maréchal Juin,,,,,,,,,,,44.912242799999994,4.9086393
23,10023,Boulevard du Maréchal Juin,,,,,,,,,,,44.911688899999994,4.9055168
24,10024,Boulevard du Maréchal Juin,,,,,,,,,,,44.9121338,4.9084546
25,10025,Boulevard du Maréchal Juin,,,,,,,,,,,44.9117857,4.9057837
26,10026,Boulevard du Maréchal Juin,,,,,,,,,,,44.9118344,4.906136900000001
27,10027,Boulevard du Maréchal Juin,,,,,,,,,,,44.9120235,4.9077377
28,10028,Bâtiment 101 - Centre de protonthérapie,Avenue Irène et Frédéric Joliot-Curie,,,,,+33 1 69 29 87 00,,,no,,48.6978483,2.1765925
29,10029,Bâtiment Constant Burg,,,,,,,,,,,48.8435477,2.3456222999999996
30,10030,C.H.S Georges Mazurelle,,,,,,,,,,,46.6444648,-1.4260233999999998
31,10031,C.H.U Saint-Jacques,,,,,,,,,,,47.196026700000004,-1.5362714
32,10032,C.H.U. - Hôpital Gabriel Montpied,,,,,,+33 4 73 75 07 50,,,yes,,45.7601964,3.0883572
33,10033,CASM,Place du Conseil National de la Résistance,,,,,+33 4 56 58 82 70,,,,,45.184922,5.753588
34,10034,CENTRE DE DIALYSE,,,,,,,,,,,-21.570366,165.4992659
35,10035,CH de Grasse - Site du Petit Paris,,,,,,,,,,,43.6497373,6.9133394
36,10036,CHAM - Centre Hospitalier de l'Arrondissement de Montreuil-sur-mer,Route Départementale,,,,,+33 3 21 89 46 25,,,yes,,50.4156606,1.6606522000000001
37,10037,CHCBE (Centre Hospitalier de Capesterre B-E),,,,,,,,,,,16.0458832,-61.563782200000006
38,10038,CHRU de Nancy Brabois,,,,,,,,,yes,,48.648565999999995,6.14586
39,10039,CHSA - Centre de Psychothérapie,,,,,,,,,,,50.2797275,3.9584370000000004
40,10040,CHU Amiens Picardie - Centre Saint-Victor,,,,,,,,,,,49.9029602,2.3185096
41,10041,CHU Amiens Picardie Hôpital Nord,,,,,,,,,,,49.905836,2.2930547000000003
42,10042,CHU Amiens Sud,,,,,,+33 3 22 45 60 00,,,yes,,49.870009499999995,2.2480667000000003
43,10043,CHU Estaing,,,,,,+33 4 73 75 07 50,,,yes,,45.7866733,3.1091001
