,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
32,20032,C.H.U. - Hôpital Gabriel Montpied,,,,,,+33 4 73 75 07 50,,,yes,,45.7601964,3.0883572
36,20036,CHAM - Centre Hospitalier de l'Arrondissement de Montreuil-sur-mer,Route Départementale,,,,,+33 3 21 89 46 25,,,yes,,50.4156606,1.6606522000000001
38,20038,CHRU de Nancy Brabois,,,,,,,,,yes,,48.648565999999995,6.14586
42,20042,CHU Amiens Sud,,,,,,+33 3 22 45 60 00,,,yes,,49.870009499999995,2.2480667000000003
43,20043,CHU Estaing,,,,,,+33 4 73 75 07 50,,,yes,,45.7866733,3.1091001
44,20044,CHU Félix Guyon,Allée des Topazes,,,,,0262 90 50 50,,,yes,,-20.8899622,55.4447582
46,20046,CHU Louise Michel Hopital Nord,Route de Châteaugay,,,,,,,,yes,,45.838867900000004,3.0924428
48,20048,CHU d'Angers,Rue Larrey,,,,,+33 2 41 35 36 37,,,yes,,47.480650399999995,-0.5595356
49,20049,CHU de Guadeloupe,,,,,,+33 5 90 89 10 10,,,yes,,16.2384565,-61.528328099999996
50,20050,CHU de Martinique,,,,,,0596 55 20 00,,,yes,,14.635166199999999,-61.037134200000004
53,20053,CHU de Nîmes,,,,,,+33 4 66 68 68 68,,,yes,,43.824220700000005,4.325386900000001
54,20054,CHU de Reims,,,,,,+33 3 26 78 78 78,,,yes,,49.2299514,4.0151871
55,20055,CHU de Saint-Pierre,Avenue Président Mitterrand,,,,,0262 35 90 00,,,yes,,-21.3436878,55.4962936
85,20085,Centre Hospitalier Alpes Léman,Route de Findrol,,,,,,,,yes,,46.14332279999999,6.3205583
87,20087,Centre Hospitalier Ardèche Méridionale,,,,,,+33 4 75 35 60 60,,,yes,,44.6128718,4.3964802
88,20088,Centre Hospitalier Ardèche Nord,,,,,,+33 4 75 67 35 00,,,yes,,45.24326129999999,4.6647689
89,20089,Centre Hospitalier Aunay-Bayeux,,,,,,+33 2 31 51 51 51,,,yes,,49.275013,-0.701459
91,20091,Centre Hospitalier Avranches - Granville,,,,,,+33 2 33 91 50 00,,,yes,,48.828773600000005,-1.5678040000000002
92,20092,Centre Hospitalier Avranches - Granville,,,,,,+33 2 33 91 50 00,,,yes,,48.691458000000004,-1.35309
