,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
0,10000,A. ö. Bezirkskrankenhaus Kufstein,,,,,,,,,,,47.5707931,12.1519599
1,10001,A.ö. Tauernklinikum Mittersill,,,,,,,,,yes,,47.2807961,12.4843668
2,10002,Allgemein öffentliches Krankenhaus Oberpullendorf,Spitalgasse,,,,,,,,yes,,47.507545,16.5099727
3,10003,Ambulatorium Kurhaus,,,,,,,,,,,48.231708399999995,13.9169533
4,10004,Ambulatorium Süd,Wienerbergstraße,,,,,,,,,,48.1694662,16.3451552
5,10005,Bau 0,,,,,,,,,,,48.1741098,14.024650199999998
6,10006,Bau 6 - Eltern-Kind-Zentrum,Eferdingerstraße,,,,,,,,,,48.1731684,14.025764
7,10007,Bezirkskrankenhaus Lienz,Emanuel von Hibler-Straße,,,,,,,,,,46.835543,12.7637099
8,10008,Bezirkskrankenhaus Reutte,,,,,,,,,,,47.4729688,10.7142317
9,10009,Bezirkskrankenhaus Schwaz,Dr.-Körner-Straße,,,,,,,,yes,,47.3440612,11.7048539
10,10010,Bezirkskrankenhaus St. Johann in Tirol,Bahnhofstraße,,,,,+43 5352 606-0,,,,,47.5213384,12.429782000000001
11,10011,Christian Doppler Klinik,Ignaz-Harrer-Straße,,,,,,,,,,47.813022,13.021279400000001
12,10012,Diakonissen-Krankenhaus,,,,,,,,,,,47.7876671,13.0761564
13,10013,Diakonissen-Krankenhaus Linz,,,,,,,,,no,,48.3038063,14.3011085
14,10014,Donauspital / SMZ-Ost,Langobardenstraße,,,,,,,,yes,,48.2195455,16.460043300000002
15,10015,Dr. Martin Pasiut,Blumengasse,,,,,,,,,,46.6132386,14.4659965
16,10016,Evangelisches Krankenhaus Wien,Hans-Sachs-Gasse,,,,,+43 1 40422 0,,,no,,48.2242433,16.3456746
17,10017,Evangelisches Krankenhaus Wien,,,,,,,,,no,,48.224051,16.3462486
18,10018,Gesundheitsresort Raxblick,Oberland,,,,,,,,,,47.6710148,15.786186800000001
19,10019,Gesundheitszentrum Linzerheim,Grieskirchner Straße,,,,,,,,,,48.2315094,13.9180365
20,10020,Hanusch-Krankenhaus,,,,,,,,,,,48.19877879999999,16.2902896
21,10021,Heeresspital,Brünner Straße,,,,,,,,yes,,48.2930133,16.418823800000002
22,10022,HerzReha Bad Ischl,Gartenstraße,,,,,,,,,,47.709790399999996,13.6134532
